y
85.433544
-1.910176
6.448101
-8.379036
-19.783863
-27.591367
-1.841021
-0.212705
4.524514
-0.299538
47.011622
-88.000485
-54.674627
-64.317570
-23.698893
-0.179689
2.186166
-0.078242
0.461699
8.142251
-16.712574
-10.884370
1.894541
0.891220
-48.352011
-4.111525
193.025408
-333.230024
217.604027
520.375255
452.452181
-5.681836
311.981831
1.549168
-3.723299
-89.003144
43.086495
-16.885470
-1.652326
-0.341912
12.130172
-1.348068
294.703734
-696.210164
-577.189155
-977.224513
-582.936729
2.362190
-26.832119
1.010139
-7.280498
-499.595107
863.108880
789.990274
14.969942
3.988595
-1057.386944
-7.907755
1177.759949
-1248.393797
512.000000
1377.619124
1400.447233
-7.907755
1427.956479
3.988595
-14.969942
-1193.675123
1446.860296
936.406858
7.280498
1.010139
-26.832119
2.362190
-1162.736848
2151.052152
1418.901459
1927.641220
923.701436
-1.348068
12.130172
-0.341912
1.652326
148.156576
-43.086495
149.655663
3.723299
1.549168
-1038.288775
-5.681836
1922.077660
-2527.302811
1269.013554
2406.466671
1724.000936
-4.111525
824.749571
0.891220
-1.894541
-117.459583
16.712574
-46.703699
-0.461699
-0.078242
2.186166
-0.179689
130.642812
-178.243323
-54.674627
45.586786
101.199593
-0.299538
4.524514
-0.212705
1.841021
397.125359
-764.470195
-770.884468
-6.448101
-1.910176
1401.021527
4.606481
-1829.625517
2086.291363
913.877635
2033.201098
1722.013483
-3.635394
1222.164097
1.285058
-4.001207
-586.173023
573.026828
295.261743
0.818412
0.086685
-1.687255
0.101995
-80.439727
79.349610
13.945936
-24.252448
-28.551086
0.033193
-0.358847
0.011334
-0.058536
-11.065153
1.571180
-14.389216
-0.123780
-0.046699
77.626054
0.119653
-105.199703
104.821905
-32.626917
-17.890705
23.490795
-0.129972
54.730463
0.054252
-0.149774
-20.996176
2.111039
-16.512021
-0.091990
-0.019919
0.732128
-0.083543
200.826282
-464.571654
-377.528571
-628.756470
-371.054464
0.146095
-1.615297
0.058671
-0.403959
-377.100273
631.879485
563.844432
0.600427
0.139373
-779.974623
-0.180926
860.550913
-902.572114
362.038672
854.060316
770.434993
0.168072
624.604870
-0.123239
0.517932
-380.833823
402.427460
226.153946
-0.315253
-0.044639
1.197986
-0.105597
-163.262456
257.906290
143.801723
163.571967
65.008456
0.051478
-0.438820
0.011609
-0.052112
2.897437
1.128374
3.637148
-0.075390
-0.026479
-1.170382
0.059532
-11.962204
22.217529
-13.514512
-28.530281
-21.646451
-0.044476
-10.208344
0.016066
-0.040892
0.723990
0.476612
0.645066
-0.016199
-0.002987
0.089886
-0.007883
1.454148
-3.838699
-2.774019
-2.899471
-0.062296
-0.016411
0.250281
-0.011773
0.100941
16.076379
-36.342123
-41.983329
-0.295147
-0.078949
107.211487
0.133900
-168.310640
208.216800
97.966959
232.773303
210.550083
0.169667
169.042467
-0.117354
0.475640
-96.741559
97.034179
50.682680
-0.227068
-0.028889
0.671148
-0.048196
-10.926904
0.892854
-10.875459
-28.495088
-19.363849
-0.042673
0.547606
-0.020622
0.127769
-5.071081
-5.069704
-18.107057
0.625872
0.306600
105.809418
-1.528297
-200.826226
263.969454
-127.575565
-227.895837
-154.578758
-2.602472
-58.983622
0.756103
-1.874151
-8.315046
23.030211
17.586191
-0.936031
-0.199272
7.270545
-0.830655
-26.753624
13.862902
-24.756638
-95.356085
-84.107321
1.707389
-19.900055
0.768562
-5.681757
-105.369033
225.114526
241.206318
12.913160
3.526872
-392.488847
-7.345929
506.916287
-577.345799
-256.000000
-712.416717
-737.935583
7.621477
-769.310870
-3.750200
13.900776
643.273281
-792.379024
-520.263712
-6.425588
-0.880001
23.069695
-2.004071
619.696089
-1154.419507
-766.500995
-1046.869980
-503.432625
1.051026
-9.316343
0.258599
-1.230247
-81.381260
31.052645
-69.060267
-2.592907
-1.059711
508.994107
3.743813
-937.299926
1227.037315
-613.752829
-1158.087932
-823.689645
2.380995
-387.560678
-0.490811
1.015726
54.054607
-8.458290
20.130750
0.219227
0.035888
-0.966660
0.076418
-52.991764
70.473810
20.346554
-20.285673
-40.314372
0.094304
-1.333342
0.058280
-0.465237
-140.727627
262.840866
256.718868
1.038440
0.260422
-428.768104
-0.389190
520.392141
-568.482586
-236.513160
-496.989922
-397.124880
-0.340877
-246.738832
0.208469
-0.794023
92.104798
-77.491717
-32.829991
0.293415
0.034917
-0.757610
0.050720
-3.511425
11.977041
9.144716
11.384990
3.894774
0.027819
-0.324808
0.011058
-0.061460
-2.258620
1.902743
-2.028467
-0.172186
-0.069545
35.951770
0.203906
-87.010189
126.091340
-67.942038
-134.857288
-99.229836
-0.331018
-45.365004
0.158363
-0.468547
0.039451
7.606877
6.344263
-0.383693
-0.089598
3.557863
-0.439554
23.240598
-91.568296
-105.547285
-227.516303
-164.031283
1.321011
-16.240694
0.660367
-5.131377
-238.421919
465.328735
475.026405
14.061929
4.015718
-812.727796
-9.129436
1064.086202
-1220.948226
543.058008
1416.648508
1390.640275
-9.827668
1317.556206
4.541439
-16.301684
-976.083706
1143.432116
714.562119
6.575252
0.867935
-21.898041
1.827632
-705.507353
1249.932318
788.092819
1020.799893
464.959384
-0.713351
5.935935
-0.153732
0.677313
54.541207
-14.231466
48.168320
0.930843
0.324468
-249.882279
-0.722694
358.177092
-400.402496
164.026589
239.008547
119.506919
0.548562
5.451751
-0.202152
0.521215
13.170118
-6.272504
4.699664
0.222089
0.041955
-1.296705
0.117142
-48.995972
87.628718
45.973591
27.265730
-17.187761
0.315223
-5.107393
0.257092
-2.378948
-213.402024
461.990289
516.856440
10.764312
3.393249
-1168.142114
-9.254882
1765.293003
-2164.594567
-1023.729979
-2455.575826
-2229.147189
10.566588
-1810.041466
-4.238891
14.077787
1052.427142
-1114.367283
-623.499629
-3.772042
-0.429108
8.988665
-0.586098
265.308271
-320.902837
-102.289032
6.708748
71.934824
-0.321783
3.859123
-0.136162
0.792185
66.734405
-27.883246
80.869953
3.074646
1.426683
-838.963690
-6.405511
1908.301485
-2765.845977
1529.764058
3192.405777
2514.274437
-8.173664
1461.114641
2.171228
-5.151222
-292.519167
58.095413
-136.855216
-2.171689
-0.443706
15.543379
-1.705707
1148.350710
-2513.644576
-1943.253978
-3090.546375
-1745.627004
2.772652
-31.105882
1.156606
-8.233630
-1365.006017
2232.788951
1945.859486
16.114863
4.241160
-2417.401244
-8.204377
2528.562860
-2593.127924
